Time(us),Position(counts),Speed(rad/s)
6041918,1,0.0000
6046919,1,0.0000
6051921,1,0.0000
6056922,1,0.0000
6061924,1,0.0000
6066926,1,0.0000
6071927,1,0.0000
6076929,1,0.0000
6081930,1,0.0000
6086932,1,0.0000
6091933,1,0.0000
6096935,1,0.0000
6101937,1,0.0000
6106938,1,0.0000
6111940,1,0.0000
6116942,1,0.0000
6121943,1,0.0000
6126945,1,0.0000
6131946,1,0.0000
6136948,1,0.0000
6141949,1,0.0000
6146951,1,0.0000
6151952,1,0.0000
6156954,1,0.0000
6161956,1,0.0000
6166957,1,0.0000
6171959,1,0.0000
6176961,1,0.0000
6181962,1,0.0000
6186964,1,0.0000
6191965,1,0.0000
6196967,1,0.0000
6201968,1,0.0000
6206970,1,0.0000
6211972,1,0.0000
6216974,1,0.0000
6221974,1,0.0000
6226975,1,0.0000
6231977,1,0.0000
6236978,1,0.0000
6241978,1,0.0000
6246980,1,0.0000
6251981,1,0.0000
6256981,1,0.0000
6261983,1,0.0000
6266984,1,0.0000
6271985,1,0.0000
6276986,1,0.0000
6281987,1,0.0000
6286988,1,0.0000
6291991,1,0.0000
6296994,1,0.0000
6301996,1,0.0000
6306997,1,0.0000
6311999,1,0.0000
6317001,1,0.0000
6322002,1,0.0000
6327004,1,0.0000
6332005,1,0.0000
6337007,1,0.0000
6342008,1,0.0000
6347010,1,0.0000
6352012,1,0.0000
6357013,1,0.0000
6362015,1,0.0000
6367017,1,0.0000
6372018,1,0.0000
6377020,1,0.0000
6382021,1,0.0000
